date_mutation,valeur_fonciere,code_postal,nom_commune,surface_carrez,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
2015-06-27,195000.0,44100,Nantes,72.45,Appartement,72.0,3,,-1.595292,47.212066
2015-06-26,515000.0,44300,Nantes,,Maison,180.0,6,479.0,-1.553177,47.247808
2015-06-29,47000.0,44300,Nantes,16.89,Appartement,18.0,1,,-1.517677,47.283797
2015-07-07,650000.0,44300,Nantes,,Maison,196.0,6,313.0,-1.564031,47.236989
2015-07-07,415000.0,44100,Nantes,,Maison,114.0,6,284.0,-1.587272,47.219503
2015-06-23,380000.0,44100,Nantes,,Maison,99.0,4,315.0,-1.5968870000000002,47.217345
2015-07-02,1010000.0,44000,Nantes,,Maison,170.0,6,255.0,-1.561868,47.21799
2015-06-25,387500.0,44000,Nantes,,Maison,130.0,6,253.0,-1.544477,47.230016
2015-07-01,142000.0,44300,Nantes,,Appartement,63.0,3,,-1.574298,47.249738
2015-07-15,201000.0,44000,Nantes,59.06,Maison,59.0,2,,-1.549864,47.209837
2015-06-24,155000.0,44100,Nantes,68.5,Appartement,68.0,3,,-1.576502,47.207926
2015-07-02,74000.0,44200,Nantes,32.37,Appartement,32.0,1,,-1.5403120000000001,47.194738
2015-07-07,173710.0,44300,Nantes,63.02,Appartement,62.0,3,,-1.520767,47.268884
2015-06-25,253000.0,44100,Nantes,,Appartement,69.0,3,,-1.578902,47.206468
2015-07-03,310000.0,44000,Nantes,,Maison,80.0,3,113.0,-1.540281,47.23393
2015-07-08,453000.0,44300,Nantes,,Maison,137.0,6,692.0,-1.529891,47.244285999999995
2015-06-29,157000.0,44230,Saint-Sébastien-sur-Loire,79.16,Maison,79.0,4,,-1.492531,47.200732
2015-06-30,240000.0,44100,Nantes,,Maison,75.0,4,204.0,-1.599186,47.202622999999996
2015-07-03,180000.0,44000,Nantes,66.45,Appartement,66.0,3,,-1.54272,47.230683
2015-07-03,366000.0,44300,Nantes,,Maison,103.0,5,292.0,-1.542743,47.234582
2015-07-06,112500.0,44300,Nantes,46.71,Appartement,46.0,2,,-1.574298,47.249738
2015-06-30,200800.0,44000,Nantes,70.29,Appartement,80.0,3,,-1.568969,47.218299
2015-06-29,205000.0,44100,Nantes,,Appartement,45.0,2,64.0,-1.5876430000000001,47.211134
2015-06-29,205000.0,44100,Nantes,,Appartement,18.0,1,64.0,-1.5876430000000001,47.211134
2015-06-29,205000.0,44100,Nantes,,Appartement,20.0,1,64.0,-1.5876430000000001,47.211134
2015-06-24,140000.0,44300,Nantes,60.0,Appartement,60.0,3,,-1.5150379999999999,47.239433
2015-07-06,248220.0,44200,Nantes,,Maison,106.0,5,218.0,-1.527179,47.190338
2015-07-16,132000.0,44800,Saint-Herblain,73.1,Maison,72.0,3,,-1.6505169999999998,47.225714
2015-07-07,260000.0,44800,Saint-Herblain,,Maison,104.0,5,480.0,-1.606714,47.224321
2015-07-10,382000.0,44300,Nantes,,Maison,147.0,5,612.0,-1.5264659999999999,47.266766
2015-07-07,220000.0,44300,Nantes,,Maison,93.0,5,386.0,-1.5204440000000001,47.263165
2015-07-01,147000.0,44300,Nantes,,Appartement,68.0,3,,-1.57369,47.254777000000004
2015-07-16,368000.0,44100,Nantes,,Maison,150.0,6,242.0,-1.586496,47.222423
2015-07-06,210000.0,44300,Nantes,,Maison,88.0,4,320.0,-1.5114319999999999,47.278476
2015-07-03,592640.0,44100,Nantes,,Maison,99.0,4,229.0,-1.5787579999999999,47.203846999999996
2015-07-03,592640.0,44100,Nantes,,Maison,35.0,1,229.0,-1.5787579999999999,47.203846999999996
2015-07-03,72400.0,44300,Nantes,52.5,Appartement,52.0,2,,-1.520972,47.236657
2015-07-09,58000.0,44000,Nantes,,Appartement,21.0,1,,-1.556819,47.212187
2015-06-29,90000.0,44300,Nantes,50.29,Appartement,46.0,2,,-1.517125,47.26039
2015-07-01,54000.0,44000,Nantes,22.23,Appartement,23.0,1,,-1.5358129999999999,47.221954
2015-06-26,200000.0,44230,Saint-Sébastien-sur-Loire,,Maison,65.0,3,412.0,-1.524516,47.198599
2015-06-29,54000.0,44000,Nantes,,Appartement,20.0,1,,-1.55538,47.217184
2015-06-25,120000.0,44610,Indre,,Maison,37.0,3,54.0,-1.6683810000000001,47.198361
2015-06-25,120000.0,44610,Indre,54.04,Appartement,54.0,2,,-1.6708740000000002,47.198939
2015-07-03,120000.0,44000,Nantes,,Appartement,30.0,2,,-1.544538,47.214923999999996
2015-06-30,62000.0,44100,Nantes,19.55,Appartement,19.0,1,,-1.5796860000000001,47.206635
2015-07-10,290000.0,44000,Nantes,,Maison,92.0,3,195.0,-1.572985,47.229029
2015-06-22,101000.0,44000,Nantes,43.62,Appartement,43.0,2,,-1.539962,47.214095
2015-06-29,205000.0,44230,Saint-Sébastien-sur-Loire,,Maison,73.0,3,675.0,-1.4943629999999999,47.196760999999995
2015-06-29,105000.0,44000,Nantes,58.39,Appartement,57.0,2,,-1.557022,47.223207
2015-07-10,285000.0,44300,Nantes,,Maison,75.0,4,385.0,-1.5236020000000001,47.269002
2015-06-26,243210.0,44300,Nantes,,Maison,101.0,5,338.0,-1.508795,47.252340999999994
2015-06-26,152000.0,44000,Nantes,67.81,Appartement,63.0,4,,-1.542037,47.233198
2015-06-29,360000.0,44100,Nantes,,Maison,72.0,4,128.0,-1.576741,47.215188
2015-07-02,98047.95,44300,Nantes,41.74,Appartement,41.0,2,,-1.540758,47.240641
2015-07-09,595400.0,44000,Nantes,,Maison,200.0,8,560.0,-1.5397809999999998,47.22552
2015-07-08,234000.0,44200,Nantes,,Appartement,66.0,3,,-1.529461,47.19373
2015-07-02,115000.0,44000,Nantes,52.7,Appartement,52.0,2,,-1.570594,47.227221
2015-07-10,101000.0,44000,Nantes,40.58,Appartement,48.0,0,,-1.553212,47.216364
2015-07-06,101400.0,44300,Nantes,71.0,Appartement,80.0,3,,-1.520972,47.236657
2015-07-02,220000.0,44100,Nantes,,Maison,46.0,3,80.0,-1.5842530000000001,47.213834000000006
2015-07-22,350000.0,44200,Nantes,,Maison,100.0,4,119.0,-1.5359180000000001,47.193842
2015-07-22,350000.0,44200,Nantes,,Maison,24.0,2,119.0,-1.5359180000000001,47.193842
2015-07-16,627000.0,44000,Nantes,,Maison,168.0,7,251.0,-1.534872,47.231439
2015-06-26,330000.0,44000,Nantes,,Appartement,49.0,3,,-1.5518809999999998,47.211956
2015-07-15,210000.0,44200,Nantes,99.37,Appartement,111.0,5,,-1.538201,47.20366
2015-07-16,90000.0,44100,Nantes,,Maison,73.0,5,352.0,-1.594468,47.219962
2015-07-10,175000.0,44300,Nantes,70.5,Appartement,64.0,3,,-1.544915,47.235416
2015-07-20,2300000.0,44000,Nantes,,Maison,60.0,2,950.0,-1.564125,47.220653999999996
2015-07-20,2300000.0,44000,Nantes,,Maison,45.0,2,950.0,-1.564125,47.220653999999996
2015-06-30,378500.0,44300,Nantes,,Maison,81.0,3,312.0,-1.562209,47.235913000000004
2015-06-26,150705.0,44100,Nantes,28.14,Appartement,28.0,1,,-1.581243,47.217807
2015-06-29,126000.0,44300,Nantes,55.11,Appartement,54.0,3,,-1.515432,47.258586
2015-07-06,230000.0,44100,Nantes,,Maison,47.0,3,214.0,-1.599906,47.203577
2015-07-16,52500.0,44200,Nantes,18.99,Appartement,19.0,1,,-1.548411,47.202782
2015-07-15,498000.0,44300,Nantes,,Maison,170.0,6,392.0,-1.545556,47.254032
2015-06-30,90000.0,44230,Saint-Sébastien-sur-Loire,29.57,Appartement,29.0,1,,-1.495326,47.193562
2015-07-10,129000.0,44230,Saint-Sébastien-sur-Loire,53.8,Appartement,51.0,3,,-1.506679,47.203293
2015-07-08,185000.0,44100,Nantes,75.88,Appartement,76.0,3,,-1.5848149999999999,47.201214
2015-05-22,90000.0,44000,Nantes,26.71,Appartement,40.0,2,,-1.560215,47.213786
2015-07-06,253000.0,44000,Nantes,83.84,Appartement,70.0,3,,-1.565559,47.21458
2015-07-10,255000.0,44000,Nantes,105.53,Appartement,102.0,3,,-1.572301,47.219378000000006
2015-07-03,580000.0,44000,Nantes,,Maison,150.0,7,307.0,-1.5403440000000002,47.225313
2015-06-25,132500.0,44000,Nantes,45.08,Appartement,45.0,2,,-1.5512299999999999,47.223199
2015-07-01,111000.0,44000,Nantes,34.03,Appartement,30.0,2,,-1.567018,47.214826
2015-07-15,265000.0,44000,Nantes,109.07,Appartement,109.0,4,,-1.56649,47.218453000000004
2015-07-06,450000.0,44200,Nantes,,Maison,155.0,6,579.0,-1.528859,47.186296999999996
2015-07-15,243500.0,44100,Nantes,74.0,Appartement,73.0,3,,-1.572811,47.209303999999996
2015-06-26,321800.0,44000,Nantes,111.75,Appartement,114.0,5,,-1.547526,47.222471999999996
2015-07-16,153000.0,44000,Nantes,77.24,Appartement,76.0,3,,-1.5546659999999999,47.219237
2015-07-08,650000.0,44100,Nantes,,Maison,220.0,7,318.0,-1.5792680000000001,47.210436
2015-06-30,310000.0,44300,Nantes,122.06,Maison,111.0,5,,-1.520111,47.228845
2015-06-26,280000.0,44100,Nantes,,Maison,83.0,4,345.0,-1.60474,47.211252
2015-07-03,730000.0,44300,Nantes,,Maison,183.0,7,380.0,-1.572003,47.232015999999994
2015-07-09,410000.0,44300,Nantes,,Maison,130.0,5,380.0,-1.527134,47.233959999999996
2015-07-09,410000.0,44300,Nantes,,Maison,130.0,5,315.0,-1.527134,47.233959999999996
2015-07-02,258000.0,44100,Nantes,,Maison,56.0,3,96.0,-1.579957,47.20375
2015-06-25,97500.0,44800,Saint-Herblain,54.65,Appartement,58.0,2,,-1.661238,47.213807
2015-07-07,187000.0,44800,Saint-Herblain,,Maison,50.0,2,368.0,-1.5895489999999999,47.238326
2015-07-03,485000.0,44000,Nantes,,Maison,162.0,4,265.0,-1.572918,47.226498
2015-07-17,315000.0,44800,Saint-Herblain,,Maison,120.0,5,219.0,-1.588092,47.232659999999996
2015-07-17,315000.0,44800,Saint-Herblain,,Maison,116.0,5,219.0,-1.588092,47.232659999999996
2015-07-13,465000.0,44000,Nantes,,Appartement,226.0,0,,-1.568501,47.218164
2015-07-02,360000.0,44100,Nantes,,Maison,116.0,6,236.0,-1.586562,47.219656
2015-07-10,225000.0,44200,Nantes,79.39,Maison,80.0,4,,-1.528533,47.190578
2015-07-10,20050.0,44000,Nantes,25.75,Appartement,25.0,1,,-1.552603,47.217046999999994
2015-07-03,321100.0,44300,Nantes,100.11,Appartement,100.0,5,,-1.541631,47.253453
2015-07-13,145000.0,44100,Nantes,,Appartement,38.0,2,,-1.572867,47.2125
2015-07-06,240000.0,44300,Nantes,,Maison,113.0,6,211.0,-1.570284,47.248746000000004
2015-07-02,170000.0,44000,Nantes,58.72,Appartement,53.0,1,,-1.561382,47.220105
2015-07-10,108700.0,44800,Saint-Herblain,83.2,Appartement,83.0,4,,-1.662898,47.205669
2015-07-03,320000.0,44230,Saint-Sébastien-sur-Loire,,Maison,117.0,6,525.0,-1.5182209999999998,47.199096000000004
2015-07-10,63000.0,44100,Nantes,,Maison,33.0,2,79.0,-1.611337,47.200143
2015-07-10,211800.0,44300,Nantes,64.25,Appartement,64.0,3,,-1.510768,47.238945
2015-07-09,385000.0,44000,Nantes,183.27,Appartement,140.0,5,,-1.561213,47.228460999999996
2015-07-15,347000.0,44300,Nantes,,Maison,106.0,6,612.0,-1.5647719999999998,47.252088
2015-07-06,53000.0,44200,Nantes,30.8,Appartement,30.0,1,,-1.530467,47.210355
2015-07-10,375000.0,44100,Nantes,,Maison,147.0,6,383.0,-1.590682,47.222559999999994
2015-07-21,315000.0,44300,Nantes,86.94,Appartement,89.0,4,,-1.552508,47.252821000000004
2015-07-02,380000.0,44100,Nantes,,Maison,106.0,4,271.0,-1.601164,47.213008
2015-07-15,562100.0,44000,Nantes,111.6,Appartement,112.0,4,,-1.557458,47.223662
2015-07-21,171000.0,44100,Nantes,79.15,Appartement,70.0,4,,-1.578064,47.207347
2015-07-21,171000.0,44100,Nantes,,Appartement,72.0,3,,-1.578064,47.207347
2015-06-30,119000.0,44100,Nantes,49.91,Appartement,53.0,2,,-1.582617,47.200662
2015-07-10,160200.0,44300,Nantes,,Maison,88.0,4,228.0,-1.51169,47.278721999999995
2015-07-23,155000.0,44000,Nantes,36.44,Appartement,36.0,1,,-1.570289,47.216823
2015-07-10,113000.0,44230,Saint-Sébastien-sur-Loire,41.57,Appartement,41.0,3,,-1.504025,47.206245
2015-06-30,233300.0,44100,Nantes,63.86,Appartement,63.0,3,,-1.578902,47.206468
2015-07-06,78000.0,44300,Nantes,28.97,Appartement,29.0,1,,-1.556946,47.240472
2015-07-16,218000.0,44000,Nantes,51.34,Appartement,51.0,2,,-1.571608,47.224856
2015-07-02,166000.0,44230,Saint-Sébastien-sur-Loire,80.28,Maison,80.0,4,,-1.478936,47.192665999999996
2015-07-15,264000.0,44100,Nantes,,Appartement,73.0,3,,-1.585164,47.237217
2015-07-23,77010.0,44000,Nantes,25.53,Appartement,27.0,1,,-1.561049,47.213914
2015-07-06,295000.0,44800,Saint-Herblain,,Maison,103.0,4,402.0,-1.638713,47.218092999999996
2015-07-23,223000.0,44230,Saint-Sébastien-sur-Loire,85.41,Maison,87.0,5,,-1.498504,47.208449
2015-07-15,65000.0,44000,Nantes,25.29,Appartement,25.0,1,,-1.55853,47.209955
2015-07-02,419000.0,44300,Nantes,,Maison,130.0,6,442.0,-1.529779,47.246276
2015-07-01,360000.0,44100,Nantes,,Maison,120.0,6,391.0,-1.587623,47.201469
2015-07-10,190000.0,44100,Nantes,,Maison,63.0,3,62.0,-1.586342,47.20147
2015-07-10,35500.0,44000,Nantes,13.45,Appartement,17.0,1,,-1.5695379999999999,47.219311
2015-07-16,45000.0,44100,Nantes,17.72,Appartement,25.0,1,,-1.571764,47.211562
2015-07-07,190000.0,44000,Nantes,50.41,Appartement,49.0,2,,-1.565426,47.221013
2015-07-09,485000.0,44300,Nantes,,Maison,147.0,7,296.0,-1.56871,47.235477
2015-07-02,140000.0,44100,Nantes,60.2,Appartement,59.0,2,,-1.576115,47.209102
2015-07-23,181000.0,44000,Nantes,273.0,Appartement,55.0,2,,-1.5554780000000001,47.227102
2015-07-02,146295.0,44000,Nantes,48.3,Appartement,47.0,2,,-1.547757,47.213677000000004
2015-07-10,83000.0,44300,Nantes,,Appartement,31.0,2,,-1.562315,47.234818
2015-07-23,285000.0,44300,Nantes,,Maison,99.0,5,205.0,-1.544886,47.238836
2015-07-01,240300.0,44100,Nantes,68.94,Appartement,68.0,3,,-1.578902,47.206468
2015-07-08,198000.0,44300,Nantes,,Maison,96.0,5,588.0,-1.524805,47.260349
2015-07-01,240000.0,44230,Saint-Sébastien-sur-Loire,,Maison,89.0,4,478.0,-1.4957850000000001,47.199321999999995
2015-07-08,400000.0,44800,Saint-Herblain,,Maison,141.0,6,546.0,-1.603018,47.240922
2015-07-07,332327.0,44100,Nantes,,Maison,110.0,5,284.0,-1.587531,47.216789
2015-07-17,210000.0,44300,Nantes,,Maison,69.0,3,511.0,-1.5383959999999999,47.238026
2015-07-21,166500.0,44100,Nantes,,Appartement,41.0,2,,-1.602391,47.210162
2015-07-24,585000.0,44000,Nantes,,Maison,130.0,5,118.0,-1.5736620000000001,47.216108
2015-07-15,460000.0,44000,Nantes,,Maison,159.0,7,423.0,-1.521765,47.223721999999995
2015-06-16,690000.0,44000,Nantes,,Appartement,240.0,6,,-1.5450549999999998,47.22191
2015-07-03,30000.0,44100,Nantes,26.77,Maison,28.0,1,,-1.584091,47.204596
2015-07-10,650000.0,44000,Nantes,237.93,Appartement,235.0,8,,-1.551888,47.219778000000005
2015-07-28,130000.0,44100,Nantes,,Maison,60.0,0,124.0,-1.585709,47.218267
2015-07-20,155000.0,44300,Nantes,,Maison,67.0,3,601.0,-1.536482,47.241459000000006
2015-06-26,227500.0,44230,Saint-Sébastien-sur-Loire,,Maison,102.0,5,245.0,-1.524684,47.197709
2015-07-17,290400.0,44000,Nantes,,Maison,65.0,3,100.0,-1.564732,47.228308
2015-07-10,131000.0,44000,Nantes,37.32,Appartement,42.0,2,,-1.5632409999999999,47.219753000000004
2015-07-09,310000.0,44000,Nantes,,Maison,107.0,4,304.0,-1.531432,47.229690000000005
2015-07-01,62000.0,44000,Nantes,,Appartement,2.0,0,,-1.5527229999999999,47.216882
2015-07-01,62000.0,44000,Nantes,17.4,Appartement,23.0,1,,-1.5527229999999999,47.216882
2015-07-28,178274.0,44100,Nantes,48.61,Appartement,48.0,2,,-1.5796860000000001,47.206635
2015-07-28,161000.0,44100,Nantes,71.95,Appartement,71.0,3,,-1.583238,47.217503
2015-07-27,58500.0,44300,Nantes,16.76,Appartement,18.0,1,,-1.517677,47.283797
2015-06-24,270000.0,44000,Nantes,91.18,Appartement,91.0,4,,-1.5789389999999999,47.223776
2015-07-08,79500.0,44000,Nantes,48.6,Appartement,60.0,3,,-1.531147,47.220971999999996
2015-07-02,125942.34,44300,Nantes,47.84,Appartement,48.0,2,,-1.540758,47.240641
2015-07-03,186000.0,44000,Nantes,66.68,Appartement,74.0,3,,-1.561766,47.222026
2015-06-23,285000.0,44300,Nantes,,Maison,96.0,2,249.0,-1.527915,47.23984
2015-07-10,124616.61,44300,Nantes,47.83,Appartement,48.0,2,,-1.540758,47.240641
2015-07-03,120000.0,44000,Nantes,,Appartement,47.0,2,,-1.556917,47.232551
2015-07-22,45000.0,44000,Nantes,27.03,Appartement,27.0,1,,-1.534866,47.219918
2015-07-09,272000.0,44100,Nantes,,Maison,123.0,4,350.0,-1.591544,47.230261
2015-06-16,220000.0,44000,Nantes,90.38,Appartement,88.0,4,,-1.564753,47.230455
2015-07-17,143000.0,44000,Nantes,61.42,Appartement,57.0,4,,-1.530438,47.222317
2015-07-10,545000.0,44300,Nantes,,Maison,52.0,0,501.0,-1.5831870000000001,47.23602
2015-07-10,545000.0,44300,Nantes,,Maison,100.0,5,501.0,-1.5831870000000001,47.23602
2015-07-13,221000.0,44300,Nantes,,Maison,75.0,4,240.0,-1.514317,47.24569
2015-07-03,287100.0,44230,Saint-Sébastien-sur-Loire,,Maison,110.0,5,307.0,-1.519032,47.193791
2015-07-08,149500.0,44300,Nantes,68.15,Appartement,67.0,3,,-1.532163,47.252618
2015-07-03,207250.0,44100,Nantes,,Maison,65.0,4,300.0,-1.6029639999999998,47.212016
2015-07-10,450000.0,44000,Nantes,,Maison,144.0,6,326.0,-1.534446,47.232566
2015-07-16,490000.0,44300,Nantes,,Maison,88.0,5,430.0,-1.5729540000000002,47.231086
2015-07-10,920000.0,44000,Nantes,,Maison,200.0,7,233.0,-1.567852,47.21976
2015-07-16,78500.0,44300,Nantes,32.83,Appartement,33.0,2,,-1.5195319999999999,47.259965
2015-07-03,120000.0,44000,Nantes,,Appartement,46.0,2,,-1.552578,47.217209000000004
2015-07-28,290000.0,44230,Saint-Sébastien-sur-Loire,,Maison,100.0,5,375.0,-1.512242,47.199064
2015-07-10,652000.0,44100,Nantes,,Maison,166.0,8,257.0,-1.576449,47.215181
2015-07-10,126000.0,44200,Nantes,48.32,Appartement,48.0,2,,-1.52741,47.208237
2015-07-27,95000.0,44800,Saint-Herblain,,Appartement,40.0,2,,-1.602175,47.238902
2015-07-08,147500.0,44100,Nantes,85.56,Appartement,77.0,4,,-1.587325,47.205653000000005
2015-07-08,400000.0,44100,Nantes,,Maison,102.0,4,243.0,-1.58429,47.227993
2015-07-10,80000.0,44100,Nantes,30.92,Appartement,33.0,1,,-1.577788,47.213738
2015-07-28,620000.0,44300,Nantes,,Maison,146.0,6,694.0,-1.574446,47.237032
2015-07-10,436000.0,44230,Saint-Sébastien-sur-Loire,,Maison,169.0,6,244.0,-1.505507,47.189653
2015-07-23,60000.0,44000,Nantes,37.36,Appartement,36.0,2,,-1.530924,47.222935
2015-07-15,242000.0,44300,Nantes,,Maison,91.0,4,290.0,-1.528515,47.24115
2015-07-16,77308.0,44200,Nantes,37.98,Appartement,35.0,1,,-1.547776,47.200348
2015-07-09,48500.0,44100,Nantes,18.85,Appartement,18.0,1,,-1.5796860000000001,47.206635
2015-07-10,68000.0,44000,Nantes,29.45,Appartement,30.0,1,,-1.548398,47.221301000000004
2015-07-28,300000.0,44300,Nantes,,Maison,90.0,5,275.0,-1.5879889999999999,47.240668
2015-07-23,239000.0,44100,Nantes,63.61,Appartement,64.0,3,,-1.602391,47.210162
2015-07-20,930000.0,44000,Nantes,,Appartement,45.0,3,,-1.565728,47.21484
2015-07-17,140000.0,44000,Nantes,45.64,Appartement,45.0,2,,-1.539798,47.219962
2015-07-15,180000.0,44000,Nantes,60.99,Appartement,62.0,3,,-1.5352219999999999,47.215211
2015-07-17,188000.0,44200,Nantes,,Appartement,94.0,4,,-1.531796,47.186934
2015-07-24,49000.0,44000,Nantes,,Appartement,11.0,1,,-1.549733,47.21111
2015-07-21,390000.0,44230,Saint-Sébastien-sur-Loire,,Maison,167.0,9,503.0,-1.504166,47.196984
2015-07-24,246000.0,44230,Saint-Sébastien-sur-Loire,,Maison,100.0,6,302.0,-1.525139,47.193498999999996
2015-07-24,187000.0,44300,Nantes,82.59,Appartement,78.0,4,,-1.516274,47.236215
2015-07-28,156000.0,44200,Nantes,99.66,Appartement,111.0,5,,-1.538201,47.20366
2015-07-29,368000.0,44000,Nantes,109.38,Appartement,130.0,4,,-1.54656,47.217898999999996
2015-07-24,296000.0,44000,Nantes,,Appartement,91.0,4,,-1.539475,47.247890000000005
2015-07-21,485000.0,44100,Nantes,,Maison,114.0,5,207.0,-1.578569,47.215287
2015-07-03,70476.0,44100,Nantes,28.03,Appartement,28.0,2,,-1.580093,47.2121
2015-07-30,55000.0,44000,Nantes,,Appartement,32.0,1,,-1.5328950000000001,47.222497
2015-07-31,177500.0,44230,Saint-Sébastien-sur-Loire,70.07,Maison,70.0,4,,-1.4855260000000001,47.20602
2015-07-30,290000.0,44100,Nantes,,Maison,92.0,5,440.0,-1.596965,47.218801
2015-07-30,130800.0,44200,Nantes,64.18,Appartement,64.0,3,,-1.547776,47.200348
2015-07-24,192000.0,44100,Nantes,,Appartement,79.0,3,,-1.595292,47.212066
2015-07-08,94000.0,44300,Nantes,,Maison,30.0,2,46.0,-1.521466,47.245019
2015-07-28,425000.0,44100,Nantes,,Maison,118.0,7,344.0,-1.592155,47.213309
2015-07-30,100000.0,44300,Nantes,16.93,Appartement,18.0,1,,-1.517677,47.283797
2015-07-30,100000.0,44300,Nantes,16.99,Appartement,18.0,1,,-1.517677,47.283797
2015-07-29,447000.0,44300,Nantes,,Maison,110.0,4,196.0,-1.561633,47.239686999999996
2015-07-16,235000.0,44800,Saint-Herblain,,Maison,80.0,4,406.0,-1.6401759999999999,47.218059999999994
2015-07-03,145000.0,44800,Saint-Herblain,,Maison,67.0,2,275.0,-1.637684,47.2176
2015-07-24,321000.0,44100,Nantes,,Maison,98.0,6,289.0,-1.588452,47.207122
2015-07-22,360000.0,44300,Nantes,,Maison,91.0,4,162.0,-1.564015,47.239397
2015-07-31,105000.0,44300,Nantes,39.8,Appartement,40.0,2,,-1.58066,47.262834000000005
2015-07-29,46000.0,44100,Nantes,18.84,Appartement,18.0,1,,-1.5796860000000001,47.206635
2015-07-15,356050.0,44100,Nantes,109.72,Maison,117.0,5,,-1.583632,47.209939
2015-07-30,265000.0,44100,Nantes,,Maison,96.0,4,314.0,-1.596582,47.20308
2015-07-27,840000.0,44000,Nantes,,Maison,244.0,7,267.0,-1.572223,47.221315999999995
2015-07-15,129000.0,44800,Saint-Herblain,,Appartement,50.0,2,,-1.648323,47.215659
2015-07-22,590000.0,44300,Nantes,,Maison,167.0,5,445.0,-1.5628309999999999,47.239717999999996
2015-07-22,75000.0,44000,Nantes,29.44,Appartement,29.0,1,,-1.5352219999999999,47.215211
2015-07-07,700000.0,44000,Nantes,,Maison,220.0,7,287.0,-1.565113,47.2328
2015-07-16,60000.0,44000,Nantes,,Appartement,14.0,1,,-1.56382,47.214825
2015-07-20,177700.0,44000,Nantes,48.3,Appartement,47.0,2,,-1.544538,47.214923999999996
2015-07-20,205000.0,44230,Saint-Sébastien-sur-Loire,,Maison,91.0,5,208.0,-1.4852889999999999,47.203545
2015-07-24,141000.0,44230,Saint-Sébastien-sur-Loire,62.01,Appartement,61.0,2,,-1.5060719999999999,47.203540999999994
2015-07-17,193700.0,44800,Saint-Herblain,,Maison,90.0,3,230.0,-1.6577549999999999,47.212247999999995
2015-07-20,105700.0,44000,Nantes,42.49,Appartement,45.0,2,,-1.5521690000000001,47.215934000000004
2015-07-21,585000.0,44000,Nantes,,Maison,166.0,8,231.0,-1.569689,47.219749
2015-07-30,151000.0,44300,Nantes,,Maison,50.0,3,144.0,-1.580899,47.237052
2015-07-22,139000.0,44230,Saint-Sébastien-sur-Loire,34.83,Appartement,34.0,1,,-1.506305,47.205940999999996
2015-07-21,202000.0,44300,Nantes,,Maison,82.0,4,259.0,-1.525164,47.260098
2015-07-01,445000.0,44300,Nantes,,Maison,149.0,6,266.0,-1.51797,47.225802
2015-07-27,250000.0,44100,Nantes,,Maison,108.0,4,300.0,-1.5961049999999999,47.214141999999995
2015-07-17,230000.0,44300,Nantes,,Maison,100.0,5,277.0,-1.536032,47.241183
2015-07-31,77800.0,44000,Nantes,28.4,Appartement,28.0,1,,-1.5469870000000001,47.210003
2015-07-07,580000.0,44000,Nantes,228.0,Appartement,228.0,7,,-1.551911,47.219066
2015-07-20,113700.0,44000,Nantes,40.7,Appartement,40.0,2,,-1.5591959999999998,47.220799
2015-07-20,530000.0,44100,Nantes,,Maison,160.0,7,414.0,-1.590354,47.216867
2015-07-23,88000.0,44000,Nantes,31.17,Appartement,32.0,1,,-1.561933,47.221151
2015-07-29,278000.0,44230,Saint-Sébastien-sur-Loire,,Maison,123.0,6,480.0,-1.492928,47.203163
